Text,Title 
 شرکت اس‌تی فارم در کره جنوبی اقدام به تولید واکسن ضدکرونا با استفاده از نانوذرات لیپیدی کرد، فناوری که در واکسن‌های مدرنا و فایزر نیز استفاده می شود، این واکسن…  ,education
 یک شرکت فناور برای بهبود مقاومت به کرنش خزشی در لوله‌های پلی‌اتیلنی (PE-۸۰)، لوله آب‌رسانی حاوی نانو ذرات تولید کرد.  ,education
-دوازدهمین کنفرانس ملی مهندسی نساجی ایران امروزچهارشنبه به صورت مجازی به میزبانی دانشگاه یزد آغاز شد و تا عصر روزپنجشنبه این هفته ۲۰ خرداد ماه جاری ادامه دارد.  ,education
 دبیر پویش باشگاه نوجوانان ایرانینو گفت: در آستانه برگزاری انتخابات ۱۴۰۰، پویش ایرانینو (اولین پویش بدون رای‌ها) ویژه دانش‌آموزان سراسر کشور در بستر شبکه‌های…  ,education
 دبیر شورای عالی انقلاب فرهنگی گفت: ۴۳ سند در نقشه مهندسی فرهنگی مطرح و در ستاد مهندسی فرهنگی تصویب شد که در مرحله اول هشت سند اولویت‌دار توسط دستگاه‌های ذینفع…  ,education
 وب سایت انگلیسی «کلینیکال ترایال آرنا»، واکسن تزریقی - استنشاقی  رازی کووپارس موسسه تحقیقات واکسن و سرم سازی رازی را جزو هشت واکسن استنشاقی کووید- ۱۹ در دنیا…  ,education
 برخی ماسک های صورت حاوی کربن به شکل گرافن می توانند خطری برای سلامتی ایجاد کنند و به همین دلیل بیمارستان های فرانسه استفاده از این ماسک ها را متوقف می کنند.  ,education
 بخشنامه «جذب و ساماندهی روحانیون وظیفه در آموزش‌وپرورش»، به ادارات کل آموزش‌وپرورش استان‌ها ابلاغ شد.  ,education
 داده‌های اخیر مراکز کنترل و پیشگیری از بیماری آمریکا نشان می‌دهد که واکسن‌های کرونای دو دوزه فایزر و مدرنا خطر ابتلا به عفونت را در افرادی که به طور کامل واکسینه…  ,education
 شرکت داروسازی فایزر اعلام کرد آزمایش اثربخشی واکسن کووید- ۱۹ خود را در کودکان ۱۱ ساله و کوچکتر آغاز می کند.  ,education
 رییس سازمان امور دانشجویان گفت: هزار و ۵۲۹ دانشجوی ایرانی که در دانشگاه‌های خارج از کشور تحصیل می‌کردند، در فاصله سال‌های ۹۲ تا ۹۹ به کشور بازگشتند.  ,education
    فناوریتهران-ایرنا- تعداد انگشت شماری از خانواده باکتری‌ها در سرتاسر کره زمین برای مصرف کربن خاک مورد توجه قرار می‌گیرند.  ,education
 مطالعات جدید محققان نشان می‌دهد رگ‌های خونی موجود در اطراف مغز و قلب، نسبت به فلز روی حساسیت فوق‌العاده‌ای دارند و با استفاده از این عنصر می‌توان فشار خون…  ,education
 بنیاد ملی نخبگان در اطلاعیه ای تاکید کرد که بحث مهاجرت نخبگان از سوی برخی نامزدها به عنوان حربه ای سیاسی برای زدن رقیب قرار گرفته است.  ,education
 محسن حاجی میرزایی وزیر آموزش و پرورش در توئیتی از دولت به خاطر تصویب خارج از نوبت لایحه رتبه بندی معلمان تشکر کرد.  ,education
مشاور وزیر و مسئول شبکه آموزشی دانش‌آموز، از استمرار این شبکه در تابستان خبر داد و گفت: استفاده از «شاد» تا پایان سال ۱۴۰۰ رایگان است.  ,education
 محققان کشور موفق به استفاده از هوش مصنوعی در راستای جلوگیری از مشکلات فنی میادین نفتی شدند.  ,education
 نامزد سیزدهمین دوره انتخابات ریاست جمهوری گفت: رییس جمهوری باید بسته جامعی داشته باشد؛ نمی‌شود کشور را کاریکاتوری اداره کرد بلکه باید برای مدیریت و اقتصاد، فرهنگ…  ,education
 شیوه صدور نامه‌های معافیت حق بیمه قراردادهای دانش‌بنیان، از سوی مرکز شرکت‌های دانش‌بنیان آنلاین شد.  ,education
    فناوریتهران-ایرنا- معاون علمی و فناوری ریاست جمهوری گفت: جایزه مصطفی (ص) فرصت خوبی برای ایران است تا به کمک آن ارتباطات بین المللی خود را تقویت و روند شناسایی و استفاده از توان…  ,education
 متخصصان حوزه سلامت به افراد و متخصصان هشدار می‌دهند علائم تومور مغزی نباید به دلیل پاندمی کووید ۱۹ مورد بی‌توجهی قرار گیرد.  ,education
 استاد گروه فارماکوگنوزی از تولید انبوه داروی کووکسیر ویژه درمان کرونا توسط اعضای هیات علمی دانشگاه علوم پزشکی مشهد تا پایان خرداد خبر داد.  ,education
 رییس گروه بهبود تغذیه جامعه معاونت بهداشتی دانشگاه علوم پزشکی همدان گفت: اثر بخشی  واکسن کرونا در همه افراد یکساننیست بلکه  عوامل مختلفی از جمله نوع تغذیه و…  ,education
 صندوق حمایت از پژوهشگران و فناوران کشور، از تحقیقات دانشگاهی هدف‌مند در حوزه گیاهان دارویی حمایت و به پژوهشگران تجاری ساز در این حوزه، ۳۵ بسته حمایتی ارائه می…  ,education
 محققان در بررسی جدید ۱۳ دارو را براساس عواملی مانند قدرت، مکانیسم عملکرد و ایمنی به عنوان بالاترین ظرفیت برای درمان خوراکی کووید-۱۹ شناسایی کردند.  ,education
 ۶۰ درصد صادرات حوزه دانش‌بنیانی مربوط به محصولات زیستی است؛ اتفاقی که در دل زیست‌بوم فناوری و نوآوری رقم خورده و باعث شده محصولات دانش بنیان در این حوزه در صدر…  ,education
    وزارت عتفتهران-ایرنا- وزیر علوم، تحقیقات و فناوری گفت: عملکرد فرهنگی دانشگاه‌ها باید همواره مبتنی بر اسناد بالادستی و برنامه‌های کلان ملی، همچون مصوبات شورای عالی انقلاب فرهنگی باشد.  ,education
    آموزش و پرورشتهران-ایرنا- سازمان مدارس و مراکز غیر دولتی و توسعه مشارکت های مردمی، «شاخص های درجه بندی مدارس بر اساس عملکرد مدیریت، هیأت امنا و چگونگی اجرای کلاس های فوق برنامه» را به…  ,education
 معاون فرهنگی، اجتماعی وزارت علوم، تحقیقات و فناوری گفت: با تمهیدات اندیشیده شده، در دوران پاندمی کرونا هیچ فعالیت فرهنگی در حوزه آموزش عالی نه تنها تعطیل نشد،…  ,education
 معاون آموزش موسسه آموزش عالی حوزوی امام رضا(ع) از پذیرش دانش پژوه در این موسسه در سطوح ۲، ۳ و ۴ حوزه علمیه خبر داد و شرایط این پذیرش را نیز تشریح کرد.  ,education
    آموزش و پرورشتهران-ایرنا- همایش ملی علمی- تخصصی «نظام تربیت اَوان کودکی؛ چشم‌انداز، تجارب و استلزامات» اواخر تیرماه از سوی پژوهشگاه مطالعات آموزش و پرورش و به صورت مجازی برگزار می‌شود.  ,education
 ۳۱ خرداد آخرین مهلت ارسال چکیده مقالات پنجمین همایش ملی و کارگاه های تخصصی علوم و فناوری نانو است که به صورت مجازی، به میزبانی دانشگاه صنعتی امیرکبیر به نمایندگی…  ,education
 بیش از سه میلیارد نفر در سراسر جهان در صنایع وابسته به اقیانوس‌ها کار می‌کنند و با افزایش جمعیت این میزان افزایش خواهد یافت و به همین منظور شعار روز جهانی…  ,education
 رییس دانشکده علوم و فنون نوین دانشگاه تهران گفت: از تعداد ۱۳۸۹ دانش آموخته در ۴۱ رشته تحصیلی این دانشکده، ۱۲۹۱ نفر در مقطع کارشناسی ارشد و مابقی در مقطع دکترا…  ,education
 یک شرکت فناور موفق به تولید گرمکن تشعشعی نانوکاتالیستی شد که فاقد شعله است و در نتیجه ایمنی بیشتری نسبت به دیگر وسایل گرمایشی موجود در بازار دارد که نیاز به…  ,education
 نخستین کنفرانس علمی- بین‌المللی حوزه بلاکچین، اقتصاد و رمز ارزها در ایران با حضور اساتید، اندیشمندان، فعالان و توسعه‌دهندگان و متخصصان این حوزه، به همت باشگاه…  ,education
 معاونت علمی و فناوری ریاست جمهوری با هدف جذب و حمایت از نخبگان غیر ایرانی علاقه‌مند به اقامت در ایران، تسهیلاتی در نظر گرفته است که تاکنون بیش از۲۰۰ نفر متقاضی…  ,education
 اجماع هیات دانشجویی کشور در بیانیه‌ای از مردم کشور درخواست کردند ۲۸ خرداد با صفوف به هم فشرده خویش در پای صندوق‌های رأی بار دیگر بر پیمان خود با امامین انقلاب…  ,education
    فناوریتهران-ایرنا- «جف بزوس» بنیانگذار آمازون قصد دارد تابستان امسال با اولین فضاپیمای مسافرتی شرکت خود به نام «بلو اوریجین» به فضا برود.  ,education
    آموزش و پرورشتهران-ایرنا- معاون و جانشین وزیر آموزش و پرورش در طرح هدایت گفت: تاکنون ۲۸۰ هزار تبلت در قالب طرح هدایت تهیه و به دانش‌آموزان نیازمند اهدا شده است.  ,education
" معاون پژوهشی و فناوری دانشگاه اصفهان از ثبت ملی نظریه علمی "" ارائه یک روش‌شناسی کل‌نگر در علم اقتصاد"" در این دانشگاه خبر داد.  ",education
 معاون بورس و امور دانشجویان خارج سازمان امور دانشجویان گفت: در نتیجه افزایش تعداد دانش آموختگان دوره دکتری داخل کشور و وضعیت علمی مناسب، تعداد احکام بورس خارج…  ,education
 ثبت نام در آزمون استخدامی دانشگاه‌ها و وزارت علوم، تحقیقات و فناوری از امروز - سه شنبه - در درگاه الکترونیکی سازمان سنجش آموزش کشور آغاز شد.  ,education
نمایندگان با کلیات لایحه نظام رتبه‌بندی معلمان موافقت کردند.این لایحه با هدف استقرار نظام پرداخت‌ها براساس تخصص، شایستگی‌ها وعملکرد رقابتی معلمان، توسعه مستمر…  ,education
 مطالعات جدید نشان می‌دهد مصرف افراطی کافئین احتمال بروز گلوکوم را در افرادی که به طور ژنتیکی فشار چشم بالا دارند، بیش از سه برابر افزایش می‌دهد.  ,education
 رئیس انجمن جراحان کودکان ایران گفت: استان‌های ایلام، هرمزگان، بوشهر، اردبیل، یاسوج، کردستان، خراسان جنوبی و شمالی، سیستان و بلوچستان و سمنان فاقد پزشک جراح کودکان…  ,education
 دفتر گسترش آموزش عالی وزارت علوم، تحقیقات و فناوری، بین سال‌های ۹۶ تا ۹۹ تعداد ۱۰ هزار و ۱۳۲ رشته محل را برای همه زیرنظام‌ها (دانشگاه‌ها و موسسات آموزش عالی…  ,education
 رشته‌های شاخه فنی حرفه‌ای با ۴۱ رشته تحصیلی تنوع بسیاری را برای انتخاب رشته دانش‌آموزان در پایه نهم فراهم می‌کند که علاوه بر دروس نظری، کسب مهارت نیز در این…  ,education
نماینده مسیحیان آشوری و کلدانی در مجلس شورای اسلامی با تاکید براینکه، ما فارغ از هر دین، تفکر و نژاد، مشارکت در انتخابات را وظیفه و حق خود می‌دانیم، گفت: برای…  ,education
 بهارانه کتاب ۱۴۰۰، با عبور از مرز ۲ میلیارد تومان در روز نخست، آمار فروش قابل توجهی از خود بر جای گذاشت که این رقم برای فروش بیش از ۴۰ هزار نسخه کتاب ثبت شده…  ,education
" هفتم ژوئن روز جهانی ایمنی مواد غذایی نام دارد که امسال با شعار ""غذای ایمن امروز برای فردایی سالم"" بر توجه به ایمنی مواد غذایی در دوران کووید ۱۹ برگزار می‌شود.  ",education
 رییس دانشکده علوم و فنون نوین دانشگاه تهران از ساخت نخستین ربات ایرانی شبیه‌ساز حرکت مداری ماهواره‌ای در این دانشکده خبر داد.  ,education
    دانشگاه‌هاتهران-ایرنا- قائم مقام وزیر علوم، تحقیقات و فناوری و رییس مرکز هیأت‌های امنا و هیأت‌های ممیزه مرکزی گفت: با توجه به الحاق تعدادی از موسسات به دانشگاه‌های معین لازم است که…  ,education
 معاونت علمی و فناوری ریاست جمهوری با هدف ارتقای کیفیت محصولات دانش‌بنیان توانست ۱۰ استاندارد ملی را در حوزه تجهیزات آزمایشگاهی تدوین کند.  ,education
 رئیس دانشگاه شاهد با بیان اینکه شهدا نماد فرهنگ ایثار و شهادت هستند، گفت: ثبت خاطرات ایثارگران مانع تحریف وقایع دوران انقلاب و دفاع مقدس می‌شود.  ,education
    تشکل‌های دانشجوییتهران-ایرنا- معاون فرهنگی و اجتماعی وزارت علوم، تحقیقات و فناوری گفت: فعالیت دانشجویان در کانون‌های فرهنگی چشم‌گیر است چنان که ۸۰ درصد از این کانون‌ها فعالیت خود را در نهمین…  ,education
 بیش از ۸۰۰ شرکت دانش‌بنیان در حوزه زیست‌فناوری فعالیت می‌کنند و محصولات و خدمات فناورانه خود را به بازار ارائه کرده‌اند. از این میان تعدادی از این شرکت‌ها در…  ,education
 وزیر علوم، تحقیقات و فناوری گفت: در طرح ساماندهی مراکز آموزش عالی، موسسات موجود حفظ می‌شوند اما با هدف کیفی‌سازی و ماموریت‌گرایی به لحاظ مدیریتی و حمایتی به…  ,education
 فرآیند سنجش سلامت جسمانی و آمادگی تحصیلی نوآموزان بدو ورود به دبستان در سال ۱۴۰۰ از خرداد ماه آغاز شد.  ,education
 استاد تمام رشته حقوق دانشگاه تهران و نویسنده کتاب‌های حقوقی متعدد دانشگاهی امروز (دوشنبه ۱۷ خرداد ماه) بر اثر ابتلا به بیماری کرونا درگذشت.  ,education
 رییس مرکز جذب هیأت علمی وزارت علوم، تحقیقات و فناوری گفت: زمان آغاز فراخوان های جذب هیأت علمی دانشگاه ها از ماه‌های شهریور و بهمن به آبان و اردیبهشت هر سال تغییر…  ,education
 رییس پارک علم و فناوری پردیس از فعالیت ۲۶ شرکت دانش بنیان مستقر در این پارک در زمینه مقابله با کرونا خبر داد و گفت: از این تعداد ۲ شرکت در زمینه تولید واکسن…  ,education
 معاون علمی و فناوری رییس‌جمهوری گفت: با توجه به گسترش و پیشرفت روز افزون دامنه صنایع های‌تک و دانش‌بنیان در کشور باید نگاه‌ها نسبت به آن نیز تغییر کند و حمایت‌های…  ,education
 خبرگزاری جمهوری اسلامی (ایرنا) ششمین شماره بولتن «تازه‌های علمی کرونا» را منتشر کرد.  ,education
 معاون پژوهشی و فناوری دانشگاه سمنان گفت: دانشگاه سمنان در رتبه بندی ۲۰۲۱ لایدن، با ارتقای ۲۰ پله ای نسبت به سال ۲۰۲۰، رتبه ۸۶۸ را در میان یکهزار و ۲۲۵ دانشگاه‌…  ,education
 متخصص بیماری های عفونی درباره مصرف کورتون برای درمان کووید ۱۹، گفت: کورتون یک شمشیر دو لبه است و با تضعیف سیستم ایمنی بدن هم می تواند آثار بیماری کووید۱۹ را…  ,education
    فناوریتهران-ایرنا- نیروی هوایی و نیروی فضایی آمریکا در نظر دارند با استفاده از موشک‌ مهمات را به مناطق غیر قابل دسترس جنگی ارسال کنند.  ,education
 داروی «سالیراویرا» که از اسپری بینی، اسپری دهانی، قطره بخور و قرص خوراکی تشکیل شده، در راستای کنترل بیماری کرونا پیش از واکسیناسیون به همت یک شرکت دانش بنیان…  ,education
    سنجش و آزمونتهران-ایرنا- سخنگوی سازمان سنجش آموزش کشور گفت: ثبت نام دوره های با آزمون و بدون آزمون کاردانی به کارشناسی ناپیوسته ۱۴۰۰ از یکشنبه آینده (۲۳ خردادماه) آغاز می‌شود.  ,education
 مسوول نظارت بر مطالعات بالینی واکسن کوو ایران برکت گفت: چند روز گذشته درخواست مجوز اضطراری واکسن کووایران برکت به وزارت بهداشت ارایه شد که امیدواریم امروز…  ,education
 محققان موفق به طراحی و چاپ سه بعدی یک بینی الکترونیکی شدند که می‌تواند آلودگی به ویروس کرونا را با ۹۴ درصد دقت تنها در مدت ۸۰ ثانیه تشخیص دهد.    ,education
 اداره کل امور شاهد و ایثارگران وزارت آموزش و پرورش اعلام کرد: اولیا می توانند پیش ثبت نام فرزندان خود را در مدارس شاهد، از طریق سامانه پادا و کلیک بر روی گزینه…  ,education
 معاون پرورشی و فرهنگی وزارت آموزش و پرورش گفت: دانش‌آموزان می‌توانند از امروز با ثبت نام در سامانه همگام در فعالیت‌های اوقات فراغت شرکت کنند. پس از اتمام ثبت…  ,education
 سازمان تنظیم مقررات داروها و محصولات بهداشتی انگلیس، تزریق واکسن کرونای شرکت آمریکایی «فایزر» و شرکت آلمانی «بایون تک» را برای نوجوانان ۱۲ تا ۱۵ ساله در انگلیس…  ,education
 رئیس انجمن جراحان کودکان ایران گفت: بر اساس مطالعات انجام شده بروز بیماری مری در دستگاه گوارش به صورت مسدود بودن مری و مشکلات ناشی از آن شایعترین نوع نقص تکاملی…  ,education
 مطالعات محققان آمریکایی نشان می‌دهد نوعی داروی دیابت موسوم به Wegovy موجب کاهش وزن به میزان ۱۵ درصد می‌شود. بر اساس آزمایشات اولیه، کاهش وزن حاصل از مصرف این…  ,education
 کارشناس حوزه آب گفت: بخش آب به دلیل برخی عملکردهای نامناسب دست به گریبان بحران جدی است و پیش بینی می‌شود دولت آینده با چالش های متعددی در این زمینه مواجه باشد.  ,education
 مجازی شدن آموزش‌ها سبب شده کودکان هیچ تصویر ذهنی از مدرسه و کلاس‌های آموزشی نداشته باشند. از سوی دیگر به خاطر سطح شناخت و ضعف در یادگیری مجازی، دچار استرس شده…  ,education
 یک گروه بین‌المللی از محققان بین تزریق واکسن فایزر و موارد نادری از التهاب عضلات قلب در مردان ۱۶ تا ۳۰ ساله ارتباط معناداری شناسایی کردند. پس از شنیدن این…  ,education
 سازمان غذا و داروی آمریکا استفاده از یک داروی جدید را برای افزایش طول عمر بیماران مبتلا به تومور ریه ناشی از یک جهش خاص در DNA تایید کرد.  ,education
 رئیس انجمن جراحان کودکان ایران گفت: بر اساس آمار و اطلاعات موجود سرطان کلیه یکی از شایعترین بیماری ها در بین کودکان ایرانی است.  ,education
 رییس دانشگاه صنعتی امیرکبیر گفت: این دانشگاه در سال تحصیلی جدید از تجربه و زیرساخت آموزش مجازی در کنار آموزش حضوری ‌استفاده می‌کند.  ,education
 محققان یک الگوی سه بعدی مینیاتوری مغز استخوان ابداع کردند که می تواند روشی برای انتخاب بهتر شیوه‌های درمانی و نتایج آن برای بیمارانی باشد که تحت درمان اختلالات…  ,education
 یک گروه بین‌المللی از محققان با دست‌ورزی ژنی که بر فرایند پیری اثرگذار است، توانستند متوسط طول عمر موش‌ها را به میزان ۳۰ درصد افزایش دهند.  ,education
 رئیس انجمن بیوتکنولوژی ایران گفت: بر اساس مطالعات، تحقیقات و تجربیات به دست آمده علمی و پزشکی در فضای بین الملل، ژنتیک هر انسان می‌تواند تعیین کننده احتمال مرگ…  ,education
 رویکرد اصلی نانو درچند سال اخیر بحث صنعتی سازی فناوری نانو در پنح حوزه آب و محیط زیست، بهداشت و سلامت، نفت و انرژی، ساختمان و حوزه کشاورزی با رویکرد حل مسائل…  ,education
 قائم مقام ستاد راهبری اجرای نقشه جامع علمی کشور از ساماندهی دانشگاه‌های تک جنسیتی کم کیفیت خبر داد و گفت: در برخی استان ها، دانشگاه های تک جنسیتی فعال هستند…  ,education
 سخنگوی وزارت کشور آمریکا اعلام کرد یک میلیون واحد واکسن تک‌دوزی جانسون اند جانسون را به کشور کره جنوبی ارسال می‌کند.  ,education
 آژانس سلامت سازمان ملل متحد کشورهای عضو را ملزم کرد ۲۵۰ میلیون واحد واکسن کووید ۱۹ را به این سازمان اهدا کنند.  ,education
 محققان دانشگاه جان هاپکینز آمریکا دریافتند واکسن‌های کووید ۱۹ در افراد مبتلا به بیماری‌های روماتیسمی و اسکلتی عضلانی سطح پایین‌تری از ایمنی را ایجاد می‌کنند.  ,education
" آزمون جذب دانش‌آموزان نخبه مناطق محروم جنوب سیستان و بلوچستان برای کسب بورسیه تحصیلی دبیرستان ""دانا و توانا"" در محل دانشگاه بین‌المللی منطقه آزاد چابهار برگزار…  ",education
 مدیر گروه تحقیقات تولید واکسن «کووایران برکت» گفت: چهار شهر شیراز، اصفهان، مشهد و بوشهر در روزهای آتی وارد فاز مطالعاتی واکسن کوو ایران برکت خواهند شد و تزریق…  ,education
 محققان دانشگاه منچستر راهکاری جدید برای جلوگیری از ناشنوایی در دوران پیری از طریق مدیریت نابرابری‌های اجتماعی و اقتصادی در دوران جوانی ارایه دادند.  ,education
 مدیرکل فرهنگی و اجتماعی وزارت علوم، تحقیقات و فناوری از ارسال بیش از ۱۵ هزار اثر به نهمین جشنواره رویش دانشگاهی خبر داد و گفت: استقبال کانون‌های فرهنگی و اجتماعی…  ,education
 نتایج یک مطالعه جدید نشان می‌دهد که مصرف مکمل‌های ویتامین دی نمی‌تواند از ابتلا به کرونا یا موارد شدید این بیماری پیشگیری کند.   ,education
 خط مشی‌های کنونی، سن ۵۰ سالگی را زمان مناسب برای آغاز غربالگری سرطان پروستات تعیین کرده‌اند، اما بر اساس نتایج این تحقیقات افرادی که برادر، پدر یا فرزند آن‌ها…  ,education
 مدیر پروژه کارآزمایی بالینی فاز سوم واکسن کرونای «کنژوگه» محصول مشترک انستیتو فینلای کوبا و انستیتو پاستور ایران گفت: نتایج مطالعات در کشور کوبا نشان می‌دهد…  ,education
 مدیرکل فرهنگی و اجتماعی وزارت علوم، تحقیقات و فناوری، از حمایت ۳۰ تا ۱۰۰ میلیون تومانی از آثار برگزیده نمایشگاه ملی مد و لباس دانشجویی خبر داد و گفت: به نفرات…  ,education
 توسعه فناوری نانو ایران در سال ۲۰۰۱ میلادی، یعنی ۲۰ سال پیش با ۱۰ مقاله در طول سال یعنی کمتر از یک مقاله در ماه شروع شد و در رتبه ۵۷ دنیا قرار داشت اما بعد گذشت…  ,education
 عضو کمیته علمی ستاد ملی مقابله با کرونا گفت: بهبود عوارض التهابی ریه ناشی از بیماری کرونا به استفاده از داروهای آنتی‌بیوتیک و ضدویروس که در طول دوره درمان کووید…  ,education
 سیزدهمین المپیاد علمی علوم پزشکی همزمان با سایر دانشگاه‌های علوم پزشکی کشور با شرکت ۳۰ تَن از دانشجویان در قم برگزار شد.  ,education
 محققان با استفاده از فناوری یادگیری ماشین راهکاری جدید برای تشخیص زودهنگام سرطان پانکراس ابداع کردند.  ,education
 محققان ایرانی موفق شدند نخستین پایه ردیاب ستاره‌ای را برای عکاسی از آسمان شب طراحی کنند و بسازند.  ,education
 براساس نتایج رتبه‌بندی تایمز کشورهای آسیایی در سال ۲۰۲۱، دانشگاه شهید بهشتی با ۳۲ پله رشد، از رتبه ۱۸۰ در سال ۲۰۲۰ به رتبه ۱۴۸ در سال ۲۰۲۱ ارتقاء یافت.  ,education
 فرمانده مرکز بسیج فرهنگیان روز جمعه در پیامی به مناسبت سالروز ارتحال حضرت امام خمینی (ره) و قیام خونین 15 خرداد نوشت: 14 خرداد روزی ماندگار در تاریخ درخشان ملت…  ,education
 محققان حسگری جدید را طراحی کردند که قابلیت اندازه‌گیری دقیق قند خون را بدون ایجاد درد و با استفاده از عرق به جای نمونه خون، دارد.  ,education
 انجام ورزش‌های سنگین مثل دو استقامت یا وزنه‌برداری می‌تواند بدن ورزشکاران را در ابتدا دچار اختلال کند اما این اختلالات چه در زن‌ها و چه مردها صددرصد قابل کنترل…  ,education
 مدیرکل دفتر آموزش‌های فنی حرفه‌ای و کاردانش وزارت آموزش‌وپرورش گفت: هدایت تحصیلی نقطه بهینه‌ای است که میان چهار عامل علاقه، استعداد، امکان اجرا و نیاز جامعه…  ,education
 محققان دانشگاه کالج دوبلین با استفاده از هوش مصنوعی راهکاری ابداع کردند که امکان تشخیص بافت سرطانی را به صورت لحظه‌ای و در جریان عمل جراحی فراهم می‌کند.  ,education
 فرمانده ستاد عملیات مدیریت بیماری کرونای پایتخت گفت: مغناطیسی شدن بدن پس از تزریق واکسن، مبانی علمی ندارد و ارتباطی هم بین این پدیده و بروز عوارض جانبی ناشی…  ,education
    معاونت علمیتهران-ایرنا- شرکت‌های دانش بنیان ایرانی فعال حوزه تجهیزات پزشکی و آزمایشگاهی در بیست‌ و هشتمین نمایشگاه تجهیزات پزشکی و آزمایشگاهی اوراسیا در ترکیه توانمندی‌های خود را به…  ,education
 عضو هیات علمی پژوهشکده بیماری‌های گوارش و کبد دانشگاه علوم پزشکی تهران با تاکید براینکه چاقی در بین کودکان در حال افزایش است، گفت: درگیری افراد با چاقی در سنین…  ,education
 محققان با تجزیه و تحلیل اطلاعات به دست آمده از تحقیقات قبلی در خصوص اجزای مختلف ژنوم ویروس کرونا توانستند بخش‌های پروتئینی کلیدی را شناسایی کنند که موجب تحریک…  ,education
 وزیر بهداشت، در نامه‌ای به مدیران ستادی وزارت بهداشت و روسای دانشگاه‌ها و دانشکده‌های علوم پزشکی سراسر کشور ضمن تقدیر از آنها در مدیریت چهار موج بیماری کرونا،تاکید…  ,education
    پژوهش‌های پزشکیتهران-ایرنا- رییس مرکز تحقیقات گوارش و کبد بیمارستان بقیه الله گفت:‌ به صورت کلی به افراد مبتلا به بیماری مزمن کبدی توصیه می‌شود واکسیناسیون برای کووید ۱۹ را دریافت کنند اما…  ,education
    شورای عالی انقلاب فرهنگیتهران-ایرنا- دبیرخانه شورای عالی انقلاب فرهنگی به مناسبت فرا رسیدن سالگرد ارتحال ملکوتی امام خمینی (ره) و قیام خونین پانزدهم خرداد بیانیه‌ای صادر کرد.  ,education
    دانشگاه‌هاتهران-ایرنا- نظام رتبه‌بندی لایدن، نتایج رتبه‌بندی دانشگاه‌های برتر دنیا در سال ۲۰۲۱ میلادی را منتشر کرد و ایران با ۳۶ دانشگاه در بین دانشگاه‌های کشورهای اسلامی رتبه نخست…  ,education
    البرزکرج – ایرنا- عضو مجمع تشخیص مصلحت نظام با بیان اینکه کشور به لحاظ ظرفیت علمی در وضعیت مناسبی قرار دارد، گفت: باید فناورهای نوین را در بخش های مختلف با سرعت ایجاد کنیم.  ,education
    دانشگاه‌هاتهران-ایرنا- گزارش اخیر رتبه‌بندی دانشگاه‌های آسیایی پایگاه رتبه بندی تایمز سال ۲۰۲۱ نشان می‌دهد از ایران تعداد ۴۷ دانشگاه حضور داشته‌اند که ۷ دانشگاه در میان ۱۰۰ دانشگاه…  ,education
 مشاور معاون علمی و فناوری رئیس جمهوری با اشاره به ایجاد اشتغال برای ۳۰۰ هزار نفر در کشور توسط شرکت‌های دانش بنیان و خلاق، افزود: این تعداد اشتغال حاصل فعالیت…  ,education
    پژوهش‌های پزشکیتهران-ایرنا- محققان یک بینی الکترونیکی جدید ابداع کردند که می‌تواند املاح مولکولی سرطان‌های لوزالمعده و تخمدان را که به سختی قابل تشخیص هستند در بخارهای حاصل از نمونه‌های…  ,education
 وزیر علوم، تحقیقات و فناوری با بیان اینکه وزارت علوم در حال تلاش برای بازگشایی حضوری دانشگاه ها از مهرماه ۱۴۰۰ است، گفت: مسیر اصلی دانشگاه ها، حضوری است، اما…  ,education
 نتایج یک مطالعه جدید نشان می‌دهد با کاهش انتشار آئروسل و آلودگی هوا به طور بالقوه جان حدود یک میلیون نفر در سال نجات می یابد.  ,education
 رییس دانشگاه آزاد اسلامی گفت: این دانشگاه با هدف‌گذاری تبدیل شدن به انتخاب اول داوطلبان در سال ۱۴۰۴، به پای این شعار ایستاده است و تمام تلاش خود را برای تحقق…  ,education
    وزارت عتفتهران-ایرنا- وزیر علوم، تحقیقات و فناوری در پیامی به دومین دوره جایزه ملی لجستیک و زنجیره تامین گفت: دانشگاه‌ها و مراکز پژوهشی تلاش بسیار کرده‌اند تا دانش و فناوری حوزه لجستیک…  ,education
    پژوهش‌های پزشکیمعاون علمی فناوری وزارت بهداشت، درمان و آموزش پزشکی گفت: همکاری های ایران با ترکیه در بخش بهداشت و درمان از سال ۲۰۱۲ بیش از ۲ برابر رشد داشته است.  ,education
مجموعه «توصیه های مهم برای مداخله زودهنگام کودکان کم شنوا و ناشنوا FCEI، ویژه والدین» ترجمه و منتشر شد.  ,education
    شورای عالی انقلاب فرهنگیتهران-ایرنا- دبیر شورای عالی انقلاب فرهنگی از رییس جمهوری آینده و رییس شورای عالی انقلاب فرهنگی خواست تا برنامه های این شورا واقع بینانه ، قابل اجرا و به دور از اغراق باشد.  ,education
    دانشگاه‌هاتهران-ایرنا- استادان، دانشجویان و کارکنان دانشگاه فنی و حرفه‌ای با انتشار پیامی خواستار توجه بیشتر دولت آینده و رییس جمهوری منتخب به آموزش‌های عالی مهارتی و دانشگاه فنی و…  ,education
